NPC名	X座標	Y座標	★
南西砦1334	-1211	-239	★3
南西砦1335	-1207	-289	★5
南西砦1336	-1208	-328	★3
南西砦1337	-1208	-371	★1
南西砦1352	-1229	-128	★1
南西砦1353	-1234	-180	★2
南西砦1354	-1229	-216	★4
南西砦1355	-1231	-264	★1
南西砦1356	-1235	-305	★2
南西砦1357	-1231	-356	★3
南西砦1358	-1229	-399	★5
南西砦1379	-1253	-156	★2
南西砦1380	-1256	-198	★5
南西砦1381	-1252	-238	★2
南西砦1382	-1254	-285	★5
南西砦1383	-1255	-332	★5
南西砦1384	-1253	-377	★1
南西砦1405	-1276	-131	★2
南西砦1406	-1275	-174	★2
南西砦1407	-1276	-218	★4
南西砦1408	-1279	-267	★2
南西砦1409	-1279	-304	★1
南西砦1410	-1277	-352	★4
南西砦1411	-1276	-395	★1
南西砦1435	-750	-2	★1
南西砦1436	-972	-1	★2
南西砦432	-418	-22	★3
南西砦433	-416	-69	★3
南西砦434	-421	-114	★4
南西砦435	-419	-157	★1
南西砦436	-419	-196	★2
南西砦437	-416	-243	★5
南西砦438	-421	-285	★2
南西砦439	-422	-332	★3
南西砦440	-422	-378	★1
南西砦461	-439	-48	★1
南西砦462	-437	-91	★4
南西砦463	-440	-128	★3
南西砦464	-444	-177	★1
南西砦465	-441	-219	★2
南西砦466	-441	-268	★5
南西砦467	-439	-309	★3
南西砦468	-437	-348	★5
南西砦469	-443	-399	★2
南西砦490	-464	-26	★3
南西砦491	-462	-62	★1
南西砦492	-466	-113	★1
南西砦493	-464	-151	★3
南西砦494	-462	-198	★3
南西砦495	-459	-246	★3
南西砦496	-463	-283	★1
南西砦497	-464	-327	★1
南西砦498	-465	-372	★3
南西砦519	-484	-46	★2
南西砦520	-486	-90	★1
南西砦521	-483	-134	★3
南西砦522	-487	-175	★1
南西砦523	-482	-216	★5
南西砦524	-482	-263	★5
南西砦525	-485	-307	★3
南西砦526	-485	-352	★3
南西砦527	-483	-400	★4
南西砦548	-502	-21	★3
南西砦549	-506	-68	★3
南西砦550	-502	-111	★2
南西砦551	-502	-150	★2
南西砦552	-504	-198	★3
南西砦553	-505	-241	★3
南西砦554	-509	-284	★2
南西砦555	-503	-326	★4
南西砦556	-509	-371	★5
南西砦573	-529	-42	★1
南西砦574	-528	-90	★1
南西砦575	-529	-136	★3
南西砦576	-532	-176	★3
南西砦577	-531	-219	★3
南西砦578	-532	-261	★5
南西砦579	-528	-310	★2
南西砦580	-524	-354	★1
南西砦581	-524	-399	★2
南西砦599	-554	-26	★2
南西砦600	-546	-68	★3
南西砦601	-550	-109	★1
南西砦602	-550	-158	★3
南西砦603	-550	-197	★2
南西砦604	-548	-243	★5
南西砦605	-549	-283	★5
南西砦606	-554	-332	★2
南西砦607	-554	-372	★4
南西砦624	-575	-42	★1
南西砦625	-574	-88	★2
南西砦626	-571	-135	★3
南西砦627	-571	-174	★1
南西砦628	-568	-220	★3
南西砦629	-575	-260	★3
南西砦630	-571	-307	★2
南西砦631	-571	-356	★4
南西砦632	-576	-394	★4
南西砦650	-596	-24	★4
南西砦651	-592	-67	★3
南西砦652	-593	-111	★1
南西砦653	-595	-158	★1
南西砦654	-598	-194	★3
南西砦655	-595	-238	★3
南西砦656	-594	-287	★1
南西砦657	-594	-332	★1
南西砦658	-595	-373	★4
南西砦675	-615	-40	★1
南西砦676	-619	-90	★1
南西砦677	-620	-128	★3
南西砦678	-613	-173	★3
南西砦679	-613	-218	★1
南西砦680	-615	-264	★2
南西砦681	-620	-312	★1
南西砦682	-618	-350	★4
南西砦683	-617	-395	★3
南西砦701	-641	-22	★4
南西砦702	-641	-64	★3
南西砦703	-641	-108	★3
南西砦704	-636	-156	★1
南西砦705	-640	-196	★4
南西砦706	-634	-242	★4
南西砦707	-640	-289	★5
南西砦708	-635	-327	★5
南西砦709	-635	-377	★1
南西砦726	-659	-44	★3
南西砦727	-660	-85	★1
南西砦728	-663	-136	★3
南西砦729	-656	-178	★1
南西砦730	-657	-219	★3
南西砦731	-656	-262	★3
南西砦732	-657	-309	★1
南西砦733	-656	-352	★1
南西砦734	-658	-392	★4
南西砦755	-680	-24	★1
南西砦756	-685	-70	★1
南西砦757	-682	-114	★1
南西砦758	-686	-156	★1
南西砦759	-684	-195	★4
南西砦760	-683	-239	★3
南西砦761	-678	-284	★1
南西砦762	-678	-331	★5
南西砦763	-681	-375	★2
南西砦784	-703	-42	★3
南西砦785	-708	-90	★3
南西砦786	-705	-130	★3
南西砦787	-700	-178	★4
南西砦788	-700	-221	★4
南西砦789	-706	-261	★1
南西砦790	-708	-307	★3
南西砦791	-701	-353	★3
南西砦792	-708	-395	★2
南西砦813	-727	-23	★2
南西砦814	-728	-65	★3
南西砦815	-724	-107	★2
南西砦816	-730	-153	★2
南西砦817	-730	-197	★2
南西砦818	-730	-240	★2
南西砦819	-722	-289	★4
南西砦820	-722	-329	★5
南西砦821	-728	-375	★3
南西砦840	-745	-45	★1
南西砦841	-744	-87	★4
南西砦842	-744	-129	★2
南西砦843	-751	-173	★5
南西砦844	-752	-220	★1
南西砦845	-746	-261	★2
南西砦846	-748	-307	★5
南西砦847	-751	-355	★3
南西砦848	-751	-393	★2
南西砦866	-774	-22	★4
南西砦867	-769	-69	★1
南西砦868	-773	-113	★1
南西砦869	-767	-152	★4
南西砦870	-774	-199	★3
南西砦871	-773	-242	★3
南西砦872	-772	-289	★4
南西砦873	-773	-331	★3
南西砦874	-770	-370	★2
南西砦893	-788	-88	★3
南西砦894	-794	-130	★1
南西砦895	-796	-172	★5
南西砦896	-794	-218	★4
南西砦897	-790	-265	★4
南西砦898	-789	-304	★3
南西砦899	-789	-348	★2
南西砦900	-795	-398	★2
南西砦918	-811	-108	★2
南西砦919	-814	-158	★5
南西砦920	-817	-195	★3
南西砦921	-813	-241	★1
南西砦922	-810	-283	★2
南西砦923	-813	-329	★2
南西砦924	-818	-373	★1
南西砦943	-833	-85	★3
南西砦944	-838	-136	★2
南西砦945	-839	-174	★2
南西砦946	-835	-218	★2
南西砦947	-838	-267	★4
南西砦948	-834	-312	★1
南西砦949	-838	-356	★1
南西砦950	-837	-393	★3
南西砦971	-855	-106	★2
南西砦972	-854	-157	★3
南西砦973	-857	-199	★2
南西砦974	-858	-245	★1
南西砦975	-862	-284	★1
南西砦976	-857	-334	★4
南西砦977	-856	-370	★3
南西砦998	-879	-91	★1
南西砦999	-878	-134	★2
白虎：南西砦15	-862	-60	★4
白虎：南西砦16	-886	-60	★4
白虎：南西砦17	-898	-60	★4
白虎：南西砦18	-910	-60	★4
白虎：南西砦30	-910	-12	★4
白虎：南西砦31	-910	-36	★4
白虎：南西砦32	-910	-48	★4
白虎：南西砦42	-862	-36	★5
白虎：南西砦43	-874	-36	★5
白虎：南西砦44	-886	-36	★5
白虎：南西砦51	-886	-12	★5
白虎：南西砦52	-886	-24	★5
白虎：南東砦10	-790	-60	★4
白虎：南東砦11	-802	-60	★4
白虎：南東砦12	-814	-60	★4
白虎：南東砦13	-838	-60	★4
白虎：南東砦14	-850	-60	★4
白虎：南東砦23	-790	-12	★4
白虎：南東砦24	-790	-36	★4
白虎：南東砦25	-790	-48	★4
白虎：南東砦39	-814	-36	★5
白虎：南東砦40	-826	-36	★5
白虎：南東砦41	-838	-36	★5
白虎：南東砦47	-814	-12	★5
白虎：南東砦48	-814	-24	★5
白虎：北西砦26	-910	48	★4
白虎：北西砦27	-910	36	★4
白虎：北西砦28	-910	12	★4
白虎：北西砦29	-910	0	★4
白虎：北西砦36	-862	36	★5
白虎：北西砦37	-874	36	★5
白虎：北西砦38	-886	36	★5
白虎：北西砦49	-886	24	★5
白虎：北西砦50	-886	12	★5
白虎：北西砦6	-862	60	★4
白虎：北西砦7	-886	60	★4
白虎：北西砦8	-898	60	★4
白虎：北西砦9	-910	60	★4
白虎：北東砦1	-790	60	★4
白虎：北東砦19	-790	48	★4
白虎：北東砦2	-802	60	★4
白虎：北東砦20	-790	36	★4
白虎：北東砦21	-790	12	★4
白虎：北東砦22	-790	0	★4
白虎：北東砦3	-814	60	★4
白虎：北東砦33	-814	36	★5
白虎：北東砦34	-826	36	★5
白虎：北東砦35	-838	36	★5
白虎：北東砦4	-838	60	★4
白虎：北東砦45	-814	24	★5
白虎：北東砦46	-814	12	★5
白虎：北東砦5	-850	60	★4
北西砦1004	-884	87	★2
北西砦1005	-877	129	★2
北西砦1006	-877	178	★4
北西砦1007	-876	216	★3
北西砦1008	-882	268	★3
北西砦1009	-881	306	★4
北西砦1010	-881	350	★5
北西砦1011	-877	393	★2
北西砦1032	-898	110	★2
北西砦1033	-906	158	★4
北西砦1034	-904	196	★2
北西砦1035	-900	238	★3
北西砦1036	-900	288	★3
北西砦1037	-901	334	★3
北西砦1038	-901	370	★3
北西砦1059	-927	84	★3
北西砦1060	-923	128	★3
北西砦1061	-923	173	★5
北西砦1062	-923	223	★1
北西砦1063	-921	268	★1
北西砦1064	-925	311	★4
北西砦1065	-925	350	★1
北西砦1066	-925	399	★1
北西砦1087	-943	26	★4
北西砦1088	-942	62	★2
北西砦1089	-949	106	★1
北西砦1090	-949	158	★2
北西砦1091	-949	199	★5
北西砦1092	-948	243	★1
北西砦1093	-949	288	★2
北西砦1094	-945	331	★4
北西砦1095	-947	378	★5
北西砦1116	-972	48	★4
北西砦1117	-966	87	★5
北西砦1118	-968	136	★3
北西砦1119	-964	175	★1
北西砦1120	-972	220	★5
北西砦1121	-972	268	★5
北西砦1122	-968	312	★4
北西砦1123	-969	355	★4
北西砦1124	-964	395	★2
北西砦1145	-987	25	★5
北西砦1146	-992	65	★2
北西砦1147	-994	112	★1
北西砦1148	-994	154	★3
北西砦1149	-988	199	★1
北西砦1150	-989	239	★4
北西砦1151	-986	286	★2
北西砦1152	-991	327	★3
北西砦1153	-990	377	★2
北西砦1168	-1014	47	★2
北西砦1169	-1008	85	★2
北西砦1170	-1011	135	★3
北西砦1171	-1014	177	★4
北西砦1172	-1013	217	★4
北西砦1173	-1011	266	★1
北西砦1174	-1009	307	★3
北西砦1175	-1008	349	★1
北西砦1176	-1013	393	★3
北西砦1192	-1031	26	★1
北西砦1193	-1032	63	★5
北西砦1194	-1036	113	★1
北西砦1195	-1037	150	★1
北西砦1196	-1033	194	★1
北西砦1197	-1038	243	★3
北西砦1198	-1033	290	★3
北西砦1199	-1036	334	★2
北西砦1200	-1035	374	★1
北西砦1215	-1056	135	★4
北西砦1216	-1058	173	★2
北西砦1217	-1060	221	★1
北西砦1218	-1055	266	★2
北西砦1219	-1054	312	★3
北西砦1220	-1056	351	★4
北西砦1221	-1057	399	★3
北西砦1235	-1078	156	★3
北西砦1236	-1077	194	★3
北西砦1237	-1075	238	★2
北西砦1238	-1076	289	★1
北西砦1239	-1078	332	★1
北西砦1240	-1077	372	★3
北西砦1252	-1104	133	★3
北西砦1253	-1098	312	★5
北西砦1254	-1100	349	★2
北西砦1255	-1103	400	★2
北西砦1269	-1125	153	★3
北西砦1270	-1122	287	★1
北西砦1271	-1124	329	★4
北西砦1272	-1124	370	★2
北西砦1284	-1145	135	★2
北西砦1285	-1146	310	★3
北西砦1286	-1148	354	★1
北西砦1287	-1145	397	★2
北西砦1301	-1167	150	★3
北西砦1302	-1163	285	★3
北西砦1303	-1169	333	★1
北西砦1304	-1168	374	★3
北西砦1319	-1187	131	★1
北西砦1320	-1190	309	★1
北西砦1321	-1191	352	★1
北西砦1322	-1190	397	★2
北西砦1338	-1206	152	★5
北西砦1339	-1207	202	★3
北西砦1340	-1206	241	★1
北西砦1341	-1206	286	★5
北西砦1342	-1213	333	★2
北西砦1343	-1214	372	★2
北西砦1358	-1229	131	★1
北西砦1359	-1231	174	★1
北西砦1360	-1234	224	★5
北西砦1361	-1231	261	★4
北西砦1362	-1228	311	★2
北西砦1363	-1229	351	★2
北西砦1364	-1234	395	★2
北西砦1385	-1253	156	★1
北西砦1386	-1252	195	★4
北西砦1387	-1251	244	★3
北西砦1388	-1257	286	★3
北西砦1389	-1250	330	★3
北西砦1390	-1251	376	★1
北西砦1411	-1280	130	★4
北西砦1412	-1280	172	★3
北西砦1413	-1276	219	★2
北西砦1414	-1273	263	★1
北西砦1415	-1279	307	★4
北西砦1416	-1277	352	★2
北西砦1417	-1273	392	★5
北西砦1440	-443	2	★1
北西砦1441	-487	1	★2
北西砦1442	-532	3	★2
北西砦1443	-569	3	★5
北西砦1444	-612	4	★3
北西砦1445	-663	4	★1
北西砦1446	-701	4	★2
北西砦1447	-1010	1	★5
北西砦438	-421	22	★3
北西砦439	-416	66	★2
北西砦440	-414	114	★1
北西砦441	-417	153	★5
北西砦442	-417	201	★4
北西砦443	-421	243	★1
北西砦444	-421	289	★3
北西砦445	-414	332	★5
北西砦446	-415	375	★4
北西砦467	-436	44	★3
北西砦468	-443	84	★2
北西砦469	-441	136	★2
北西砦470	-442	180	★1
北西砦471	-438	217	★2
北西砦472	-444	268	★2
北西砦473	-444	311	★4
北西砦474	-436	356	★5
北西砦475	-437	393	★2
北西砦496	-458	18	★4
北西砦497	-466	65	★3
北西砦498	-462	111	★2
北西砦499	-464	153	★4
北西砦500	-464	199	★3
北西砦501	-458	242	★1
北西砦502	-459	290	★4
北西砦503	-460	332	★3
北西砦504	-466	376	★3
北西砦525	-480	40	★5
北西砦526	-483	90	★2
北西砦527	-481	136	★3
北西砦528	-484	177	★5
北西砦529	-487	223	★1
北西砦530	-486	260	★5
北西砦531	-483	307	★1
北西砦532	-488	348	★3
北西砦533	-483	397	★3
北西砦554	-505	21	★2
北西砦555	-505	65	★3
北西砦556	-510	113	★1
北西砦557	-506	151	★5
北西砦558	-502	199	★3
北西砦559	-506	240	★1
北西砦560	-508	283	★1
北西砦561	-502	332	★2
北西砦562	-503	376	★3
北西砦579	-531	42	★3
北西砦580	-529	89	★3
北西砦581	-531	135	★1
北西砦582	-525	178	★1
北西砦583	-525	222	★2
北西砦584	-530	263	★2
北西砦585	-528	308	★4
北西砦586	-525	349	★4
北西砦587	-527	395	★2
北西砦605	-552	26	★2
北西砦606	-552	66	★3
北西砦607	-554	111	★1
北西砦608	-549	155	★1
北西砦609	-546	198	★3
北西砦610	-546	244	★1
北西砦611	-548	285	★1
北西砦612	-552	330	★2
北西砦613	-551	375	★1
北西砦630	-570	42	★1
北西砦631	-575	86	★5
北西砦632	-569	136	★1
北西砦633	-576	174	★1
北西砦634	-571	222	★1
北西砦635	-569	265	★3
北西砦636	-571	307	★2
北西砦637	-572	349	★3
北西砦638	-572	398	★2
北西砦656	-593	26	★1
北西砦657	-598	66	★1
北西砦658	-595	107	★1
北西砦659	-598	156	★4
北西砦660	-597	199	★3
北西砦661	-594	239	★2
北西砦662	-595	287	★1
北西砦663	-592	330	★3
北西砦664	-591	378	★1
北西砦681	-619	42	★2
北西砦682	-615	92	★3
北西砦683	-618	134	★1
北西砦684	-612	178	★5
北西砦685	-617	224	★2
北西砦686	-614	265	★1
北西砦687	-619	309	★3
北西砦688	-616	352	★3
北西砦689	-620	396	★3
北西砦707	-641	22	★2
北西砦708	-642	67	★3
北西砦709	-640	108	★4
北西砦710	-642	155	★3
北西砦711	-638	201	★5
北西砦712	-642	239	★2
北西砦713	-638	290	★4
北西砦714	-638	333	★2
北西砦715	-640	371	★2
北西砦732	-662	40	★1
北西砦733	-663	90	★4
北西砦734	-663	130	★2
北西砦735	-657	180	★1
北西砦736	-664	216	★2
北西砦737	-664	260	★3
北西砦738	-662	311	★4
北西砦739	-657	350	★2
北西砦740	-656	400	★1
北西砦761	-686	24	★1
北西砦762	-684	69	★2
北西砦763	-684	112	★2
北西砦764	-678	156	★3
北西砦765	-685	196	★3
北西砦766	-686	245	★1
北西砦767	-684	282	★1
北西砦768	-686	329	★5
北西砦769	-683	370	★2
北西砦790	-708	40	★3
北西砦791	-708	89	★1
北西砦792	-704	133	★3
北西砦793	-704	179	★4
北西砦794	-708	224	★5
北西砦795	-705	262	★4
北西砦796	-703	309	★2
北西砦797	-705	355	★3
北西砦798	-707	395	★4
北西砦819	-727	23	★2
北西砦820	-727	66	★2
北西砦821	-728	107	★1
北西砦822	-726	150	★2
北西砦823	-729	200	★1
北西砦824	-726	244	★4
北西砦825	-728	289	★2
北西砦826	-724	326	★2
北西砦827	-723	376	★1
北西砦846	-748	44	★3
北西砦847	-751	89	★1
北西砦848	-745	135	★3
北西砦849	-748	173	★2
北西砦850	-748	217	★1
北西砦851	-749	260	★2
北西砦852	-746	308	★3
北西砦853	-748	349	★2
北西砦854	-745	395	★3
北西砦872	-766	18	★1
北西砦873	-773	63	★2
北西砦874	-769	108	★5
北西砦875	-770	156	★2
北西砦876	-770	200	★1
北西砦877	-770	245	★3
北西砦878	-768	282	★1
北西砦879	-771	333	★2
北西砦880	-769	373	★4
北西砦899	-795	86	★3
北西砦900	-796	132	★4
北西砦901	-795	176	★2
北西砦902	-795	222	★1
北西砦903	-795	263	★5
北西砦904	-792	305	★2
北西砦905	-792	353	★5
北西砦906	-795	393	★1
北西砦924	-818	114	★4
北西砦925	-812	154	★4
北西砦926	-814	196	★2
北西砦927	-817	242	★5
北西砦928	-815	284	★2
北西砦929	-812	334	★1
北西砦930	-818	374	★1
北西砦949	-835	85	★1
北西砦950	-840	130	★1
北西砦951	-834	174	★1
北西砦952	-833	224	★2
北西砦953	-838	261	★5
北西砦954	-839	309	★3
北西砦955	-840	354	★1
北西砦956	-836	395	★3
北西砦977	-859	109	★1
北西砦978	-855	152	★1
北西砦979	-862	200	★3
北西砦980	-862	245	★1
北西砦981	-855	285	★4
北西砦982	-859	333	★3
北西砦983	-855	378	★3
兌宮：南西砦10	-1152	-261	★5
兌宮：南西砦11	-1164	-261	★5
兌宮：南西砦12	-1176	-261	★5
兌宮：南西砦19	-1176	-237	★5
兌宮：南西砦20	-1176	-249	★5
兌宮：南東砦15	-1104	-237	★5
兌宮：南東砦16	-1104	-249	★5
兌宮：南東砦7	-1104	-261	★5
兌宮：南東砦8	-1116	-261	★5
兌宮：南東砦9	-1128	-261	★5
兌宮：北西砦17	-1176	-201	★5
兌宮：北西砦18	-1176	-213	★5
兌宮：北西砦4	-1152	-189	★5
兌宮：北西砦5	-1164	-189	★5
兌宮：北西砦6	-1176	-189	★5
兌宮：北東砦1	-1104	-189	★5
兌宮：北東砦13	-1104	-201	★5
兌宮：北東砦14	-1104	-213	★5
兌宮：北東砦2	-1116	-189	★5
兌宮：北東砦3	-1128	-189	★5
長安	-1100	1100	★8
鳳凰大砦	-575	575	★7
乾宮砦	-1100	780	★6
六白砦	-780	1100	★6
乾宮：南西砦10	-1112	744	★5
乾宮：南西砦11	-1124	744	★5
乾宮：南西砦12	-1136	744	★5
乾宮：南西砦19	-1136	768	★5
乾宮：南西砦20	-1136	756	★5
乾宮：南東砦15	-1064	768	★5
乾宮：南東砦16	-1064	756	★5
乾宮：南東砦7	-1064	744	★5
乾宮：南東砦8	-1076	744	★5
乾宮：南東砦9	-1088	744	★5
乾宮：北西砦17	-1136	804	★5
乾宮：北西砦18	-1136	792	★5
乾宮：北西砦4	-1112	816	★5
乾宮：北西砦5	-1124	816	★5
乾宮：北西砦6	-1136	816	★5
乾宮：北東砦1	-1064	816	★5
乾宮：北東砦13	-1064	804	★5
乾宮：北東砦14	-1064	792	★5
乾宮：北東砦2	-1076	816	★5
乾宮：北東砦3	-1088	816	★5
長安：南西砦100	-1184	1028	★4
長安：南西砦115	-1112	1040	★5
長安：南西砦116	-1136	1040	★5
長安：南西砦117	-1148	1040	★5
長安：南西砦118	-1160	1040	★5
長安：南西砦130	-1160	1088	★5
長安：南西砦131	-1160	1064	★5
長安：南西砦132	-1160	1052	★5
長安：南西砦24	-1112	992	★3
長安：南西砦25	-1136	992	★3
長安：南西砦26	-1148	992	★3
長安：南西砦27	-1160	992	★3
長安：南西砦28	-1184	992	★3
長安：南西砦29	-1196	992	★3
長安：南西砦30	-1208	992	★3
長安：南西砦51	-1208	1088	★3
長安：南西砦52	-1208	1064	★3
長安：南西砦53	-1208	1052	★3
長安：南西砦54	-1208	1040	★3
長安：南西砦55	-1208	1016	★3
長安：南西砦56	-1208	1004	★3
長安：南西砦75	-1112	1016	★4
長安：南西砦76	-1124	1016	★4
長安：南西砦77	-1136	1016	★4
長安：南西砦78	-1160	1016	★4
長安：南西砦79	-1172	1016	★4
長安：南西砦80	-1184	1016	★4
長安：南西砦96	-1184	1088	★4
長安：南西砦97	-1184	1076	★4
長安：南西砦98	-1184	1064	★4
長安：南西砦99	-1184	1040	★4
長安：南東砦110	-1040	1040	★5
長安：南東砦111	-1052	1040	★5
長安：南東砦112	-1064	1040	★5
長安：南東砦113	-1088	1040	★5
長安：南東砦114	-1100	1040	★5
長安：南東砦123	-1040	1088	★5
長安：南東砦124	-1040	1064	★5
長安：南東砦125	-1040	1052	★5
長安：南東砦16	-992	992	★3
長安：南東砦17	-1004	992	★3
長安：南東砦18	-1016	992	★3
長安：南東砦19	-1040	992	★3
