NPC名	X座標	Y座標	★
北西砦1381	-1234	920	★2
北西砦1382	-1232	965	★1
北西砦1383	-1235	1012	★2
北西砦1384	-1234	1054	★5
北西砦1385	-1236	1099	★1
北西砦1386	-1235	1140	★1
北西砦1387	-1228	1192	★3
北西砦1388	-1229	1235	★4
北西砦1389	-1236	1280	★3
北西砦1390	-1253	150	★3
北西砦1391	-1251	195	★1
北西砦1392	-1254	242	★1
北西砦1393	-1251	286	★1
北西砦1394	-1254	331	★1
北西砦1395	-1256	375	★2
北西砦1396	-1255	420	★2
北西砦1397	-1255	466	★5
北西砦1398	-1254	504	★5
北西砦1399	-1258	551	★1
北西砦1400	-1257	594	★1
北西砦1401	-1256	641	★3
北西砦1402	-1251	685	★1
北西砦1403	-1257	728	★1
北西砦1404	-1253	766	★3
北西砦1405	-1252	812	★3
北西砦1406	-1257	860	★3
北西砦1407	-1255	901	★1
北西砦1408	-1258	948	★2
北西砦1409	-1255	990	★3
北西砦1410	-1253	1037	★5
北西砦1411	-1251	1077	★4
北西砦1412	-1252	1123	★2
北西砦1413	-1250	1166	★2
北西砦1414	-1253	1212	★2
北西砦1415	-1257	1255	★4
北西砦1416	-1278	130	★3
北西砦1417	-1279	180	★3
北西砦1418	-1280	221	★2
北西砦1419	-1275	260	★2
北西砦1420	-1274	312	★2
北西砦1421	-1279	356	★3
北西砦1422	-1279	398	★3
北西砦1423	-1279	441	★3
北西砦1424	-1274	484	★5
北西砦1425	-1279	528	★3
北西砦1426	-1279	573	★1
北西砦1427	-1279	620	★4
北西砦1428	-1276	663	★1
北西砦1429	-1279	704	★4
北西砦1430	-1276	746	★2
北西砦1431	-1277	794	★3
北西砦1432	-1276	833	★2
北西砦1433	-1272	881	★3
北西砦1434	-1276	920	★2
北西砦1435	-1275	966	★2
北西砦1436	-1275	1011	★3
北西砦1437	-1272	1052	★3
北西砦1438	-1273	1104	★2
北西砦1439	-1278	1141	★5
北西砦1440	-1277	1189	★3
北西砦1441	-1274	1228	★1
北西砦1442	-1279	1280	★2
南東砦7	18	-240	★4
南東砦8	22	-287	★3
南東砦9	22	-326	★3
南東砦10	20	-373	★2
南東砦11	18	-417	★3
南東砦12	23	-465	★1
南東砦13	25	-510	★2
南東砦14	26	-549	★1
南東砦15	21	-593	★4
南東砦16	20	-638	★3
南東砦17	20	-680	★2
南東砦18	19	-729	★3
南東砦19	20	-769	★5
南東砦20	24	-949	★2
南東砦21	24	-989	★2
南東砦22	22	-1036	★5
南東砦23	42	-222	★3
南東砦24	44	-266	★1
南東砦25	44	-310	★2
南東砦26	44	-353	★1
南東砦27	47	-399	★5
南東砦28	42	-439	★3
南東砦29	40	-480	★1
南東砦30	44	-526	★4
南東砦31	45	-568	★1
南東砦32	47	-619	★3
南東砦33	44	-657	★4
南東砦34	40	-700	★3
南東砦35	47	-744	★3
南東砦36	43	-971	★2
南東砦37	46	-1009	★3
南東砦38	63	-241	★3
南東砦39	65	-287	★1
南東砦40	70	-328	★1
南東砦41	62	-372	★2
南東砦42	68	-419	★3
南東砦43	65	-464	★2
南東砦44	62	-509	★1
南東砦45	64	-552	★2
南東砦46	70	-597	★3
南東砦47	69	-638	★3
南東砦48	70	-678	★1
南東砦49	63	-726	★1
南東砦50	66	-767	★1
南東砦51	66	-943	★1
南東砦52	63	-990	★2
南東砦53	66	-1035	★2
南東砦54	90	-223	★2
南東砦55	89	-265	★3
南東砦56	88	-309	★1
南東砦57	87	-353	★3
南東砦58	85	-397	★4
南東砦59	85	-437	★3
南東砦60	86	-482	★1
南東砦61	90	-524	★5
南東砦62	84	-570	★4
南東砦63	86	-615	★1
南東砦64	91	-656	★4
南東砦65	89	-701	★2
南東砦66	89	-750	★4
南東砦67	85	-795	★2
南東砦68	88	-833	★2
南東砦69	87	-879	★2
南東砦70	90	-927	★3
南東砦71	85	-971	★4
南東砦72	92	-1016	★5
南東砦73	111	-239	★4
南東砦74	112	-282	★3
南東砦75	111	-334	★5
南東砦76	107	-376	★4
南東砦77	107	-415	★2
南東砦78	109	-460	★1
南東砦79	111	-503	★1
南東砦80	113	-548	★2
南東砦81	109	-591	★2
南東砦82	109	-635	★1
南東砦83	108	-685	★1
南東砦84	106	-724	★5
南東砦85	113	-770	★5
南東砦86	113	-815	★1
南東砦87	112	-861	★4
南東砦88	108	-899	★3
南東砦89	109	-949	★5
南東砦90	106	-986	★4
南東砦91	113	-1036	★5
南東砦92	135	-218	★4
南東砦93	135	-263	★5
南東砦94	128	-306	★2
南東砦95	135	-354	★3
南東砦96	132	-392	★1
南東砦97	130	-442	★3
南東砦98	136	-486	★1
南東砦99	130	-529	★1
南東砦100	131	-572	★2
南東砦101	132	-617	★4
南東砦102	129	-663	★2
南東砦103	136	-701	★3
南東砦104	132	-745	★5
南東砦105	135	-794	★2
南東砦106	135	-835	★4
南東砦107	128	-883	★5
南東砦108	128	-922	★2
南東砦109	131	-965	★4
南東砦110	131	-1008	★1
南東砦111	134	-1052	★5
南東砦112	135	-1102	★5
南東砦113	132	-1148	★3
南東砦114	135	-1192	★4
南東砦115	129	-1233	★2
南東砦116	128	-1277	★2
南東砦117	150	-242	★1
南東砦118	155	-283	★4
南東砦119	152	-333	★1
南東砦120	154	-370	★1
南東砦121	152	-414	★3
南東砦122	154	-463	★3
南東砦123	156	-506	★2
南東砦124	156	-546	★1
南東砦125	158	-596	★3
南東砦126	155	-636	★2
南東砦127	157	-683	★5
南東砦128	153	-723	★1
南東砦129	154	-771	★3
南東砦130	157	-813	★2
南東砦131	152	-862	★3
南東砦132	154	-903	★1
南東砦133	158	-945	★4
南東砦134	155	-994	★1
南東砦135	156	-1038	★4
南東砦136	156	-1074	★1
南東砦137	156	-1125	★5
南東砦138	158	-1165	★1
南東砦139	153	-1208	★1
南東砦140	153	-1256	★2
南東砦141	176	-223	★4
南東砦142	175	-262	★2
南東砦143	180	-308	★2
南東砦144	176	-350	★3
南東砦145	176	-399	★1
南東砦146	174	-439	★1
南東砦147	179	-486	★2
南東砦148	179	-525	★4
南東砦149	179	-573	★2
南東砦150	173	-620	★1
南東砦151	179	-662	★4
南東砦152	178	-702	★1
南東砦153	178	-745	★3
南東砦154	179	-788	★1
南東砦155	175	-838	★1
南東砦156	174	-879	★2
南東砦157	178	-921	★3
南東砦158	172	-969	★1
南東砦159	180	-1011	★2
南東砦160	174	-1058	★5
南東砦161	179	-1233	★5
南東砦162	178	-1277	★3
南東砦163	194	-240	★3
南東砦164	198	-283	★2
南東砦165	201	-329	★1
南東砦166	200	-370	★1
南東砦167	197	-420	★1
南東砦168	202	-461	★3
南東砦169	202	-507	★1
南東砦170	195	-546	★2
南東砦171	199	-590	★2
南東砦172	198	-641	★1
南東砦173	199	-684	★2
南東砦174	202	-728	★3
南東砦175	196	-771	★3
南東砦176	196	-810	★2
南東砦177	199	-862	★4
南東砦178	196	-903	★3
南東砦179	194	-943	★3
南東砦180	199	-993	★1
南東砦181	199	-1032	★4
南東砦182	200	-1074	★3
南東砦183	202	-1213	★4
南東砦184	202	-1253	★1
南東砦185	217	-40	★3
南東砦186	222	-89	★4
南東砦187	219	-135	★2
南東砦188	222	-179	★3
南東砦189	222	-221	★5
南東砦190	222	-262	★3
南東砦191	221	-304	★1
南東砦192	223	-354	★1
南東砦193	218	-395	★1
南東砦194	218	-440	★1
南東砦195	220	-488	★1
南東砦196	224	-532	★1
南東砦197	221	-568	★1
南東砦198	219	-618	★3
南東砦199	216	-658	★1
南東砦200	217	-702	★2
南東砦201	224	-748	★1
南東砦202	224	-789	★2
南東砦203	216	-836	★2
南東砦204	218	-878	★5
南東砦205	219	-927	★4
南東砦206	221	-971	★1
南東砦207	222	-1012	★2
南東砦208	218	-1054	★4
南東砦209	216	-1231	★2
南東砦210	219	-1272	★5
南東砦211	245	-20	★2
南東砦212	244	-65	★2
南東砦213	238	-109	★2
南東砦214	244	-156	★1
南東砦215	241	-197	★3
南東砦216	242	-243	★5
南東砦217	239	-289	★1
南東砦218	245	-327	★2
南東砦219	238	-373	★3
南東砦220	240	-421	★2
南東砦221	239	-458	★5
南東砦222	245	-502	★5
南東砦223	239	-550	★4
南東砦224	246	-596	★4
南東砦225	246	-639	★1
南東砦226	243	-679	★4
南東砦227	244	-722	★4
南東砦228	242	-770	★2
南東砦229	238	-812	★4
南東砦230	242	-855	★4
南東砦231	240	-906	★2
南東砦232	244	-944	★1
南東砦233	240	-988	★3
南東砦234	244	-1036	★3
南東砦235	238	-1079	★4
南東砦236	242	-1208	★3
南東砦237	239	-1258	★3
南東砦238	261	-40	★1
南東砦239	261	-86	★3
南東砦240	261	-132	★4
南東砦241	268	-175	★5
南東砦242	260	-221	★2
南東砦243	261	-268	★3
南東砦244	263	-312	★2
南東砦245	268	-348	★1
南東砦246	266	-396	★3
南東砦247	268	-437	★1
南東砦248	262	-481	★5
南東砦249	265	-532	★4
南東砦250	265	-575	★2
南東砦251	263	-613	★1
南東砦252	262	-662	★1
南東砦253	261	-702	★3
南東砦254	268	-750	★3
南東砦255	265	-793	★3
南東砦256	267	-840	★4
南東砦257	266	-878	★4
南東砦258	265	-921	★3
南東砦259	266	-969	★2
南東砦260	262	-1015	★1
南東砦261	264	-1052	★5
南東砦262	266	-1230	★1
南東砦263	264	-1277	★3
南東砦264	286	-18	★2
南東砦265	283	-63	★4
南東砦266	289	-110	★2
南東砦267	283	-150	★4
南東砦268	285	-198	★5
南東砦269	282	-243	★3
南東砦270	288	-288	★1
南東砦271	286	-329	★3
南東砦272	286	-375	★4
南東砦273	284	-414	★2
南東砦274	288	-466	★5
南東砦275	289	-509	★3
南東砦276	286	-547	★4
南東砦277	285	-598	★1
南東砦278	286	-634	★5
南東砦279	283	-680	★2
南東砦280	289	-723	★3
南東砦281	290	-772	★3
南東砦282	287	-811	★2
南東砦283	288	-862	★5
南東砦284	283	-900	★2
南東砦285	286	-947	★3
南東砦286	286	-989	★2
南東砦287	288	-1030	★2
南東砦288	288	-1079	★3
南東砦289	287	-1120	★1
南東砦290	290	-1169	★2
南東砦291	286	-1211	★3
南東砦292	288	-1258	★1
南東砦293	307	-44	★1
南東砦294	308	-86	★2
南東砦295	309	-132	★2
南東砦296	305	-177	★2
南東砦297	306	-216	★4
南東砦298	305	-268	★3
南東砦299	308	-310	★1
南東砦300	308	-350	★2
南東砦301	304	-394	★4
南東砦302	305	-443	★3
南東砦303	309	-486	★5
南東砦304	304	-526	★3
南東砦305	311	-571	★3
南東砦306	307	-612	★2
南東砦307	306	-656	★2
南東砦308	311	-708	★1
南東砦309	312	-750	★1
南東砦310	305	-790	★4
南東砦311	307	-835	★2
南東砦312	308	-884	★1
南東砦313	311	-923	★3
南東砦314	307	-964	★1
南東砦315	307	-1014	★1
南東砦316	308	-1059	★2
南東砦317	306	-1101	★2
南東砦318	308	-1140	★1
南東砦319	311	-1192	★3
南東砦320	304	-1235	★1
南東砦321	309	-1280	★3
南東砦322	329	-21	★2
南東砦323	326	-70	★1
南東砦324	329	-110	★1
南東砦325	332	-151	★5
南東砦326	331	-197	★2
南東砦327	332	-242	★1
南東砦328	330	-283	★1
南東砦329	331	-333	★1
南東砦330	330	-374	★3
南東砦331	328	-421	★4
南東砦332	333	-461	★3
南東砦333	330	-502	★2
南東砦334	326	-552	★1
南東砦335	326	-591	★3
南東砦336	327	-642	★1
南東砦337	326	-678	★5
南東砦338	333	-728	★1
南東砦339	333	-771	★5
南東砦340	330	-818	★2
南東砦341	334	-860	★5
南東砦342	334	-900	★2
南東砦343	330	-943	★3
南東砦344	330	-988	★5
南東砦345	328	-1036	★3
南東砦346	332	-1080	★1
南東砦347	326	-1120	★2
南東砦348	328	-1166	★3
南東砦349	331	-1206	★2
南東砦350	330	-1253	★2
南東砦351	349	-45	★1
南東砦352	356	-90	★3
南東砦353	354	-134	★2
南東砦354	354	-175	★5
南東砦355	351	-216	★4
南東砦356	352	-264	★1
南東砦357	352	-306	★3
南東砦358	349	-349	★3
南東砦359	348	-397	★2
南東砦360	355	-439	★1
南東砦361	354	-486	★5
南東砦362	352	-524	★5
南東砦363	354	-570	★2
南東砦364	355	-615	★3
南東砦365	351	-662	★4
南東砦366	355	-705	★3
南東砦367	355	-749	★2
南東砦368	352	-794	★4
南東砦369	354	-834	★3
南東砦370	349	-878	★1
南東砦371	356	-921	★1
南東砦372	356	-968	★1
南東砦373	350	-1013	★1
南東砦374	349	-1060	★1
南東砦375	352	-1097	★3
南東砦376	354	-1148	★4
南東砦377	351	-1187	★1
南東砦378	353	-1235	★2
南東砦379	355	-1278	★2
南東砦380	378	-26	★5
南東砦381	371	-67	★3
南東砦382	371	-114	★5
南東砦383	373	-155	★2
南東砦384	376	-198	★2
南東砦385	370	-239	★1
南東砦386	376	-285	★1
南東砦387	374	-332	★2
南東砦388	378	-378	★4
南東砦389	372	-421	★3
南東砦390	376	-464	★3
南東砦391	377	-503	★3
南東砦392	373	-546	★2
南東砦393	375	-596	★4
南東砦394	373	-638	★1
南東砦395	372	-681	★3
南東砦396	373	-727	★1
南東砦397	378	-766	★3
南東砦398	376	-811	★2
南東砦399	372	-862	★1
南東砦400	377	-898	★2
南東砦401	376	-946	★4
南東砦402	376	-986	★5
南東砦403	375	-1035	★3
南東砦404	370	-1074	★5
南東砦405	370	-1122	★5
南東砦406	371	-1164	★5
南東砦407	375	-1210	★2
南東砦408	373	-1252	★1
南東砦409	392	-48	★5
南東砦410	398	-92	★3
南東砦411	397	-135	★2
南東砦412	398	-173	★3
南東砦413	399	-223	★2
南東砦414	396	-260	★3
南東砦415	398	-304	★2
南東砦416	392	-351	★2
南東砦417	400	-394	★3
南東砦418	399	-440	★1
南東砦419	392	-487	★1
南東砦420	400	-525	★1
南東砦421	394	-571	★2
南東砦422	395	-615	★4
南東砦423	395	-661	★1
南東砦424	397	-707	★1
南東砦425	393	-744	★2
南東砦426	395	-792	★3
南東砦427	394	-833	★5
南東砦428	393	-876	★5
南東砦429	400	-924	★5
南東砦430	393	-965	★1
南東砦431	394	-1008	★2
南東砦432	399	-1052	★4
南東砦433	393	-1104	★2
南東砦434	394	-1145	★1
南東砦435	393	-1191	★2
南東砦436	399	-1228	★3
南東砦437	400	-1276	★1
南東砦438	414	-23	★4
南東砦439	414	-70	★1
南東砦440	421	-110	★1
南東砦441	422	-153	★4
南東砦442	416	-197	★3
南東砦443	421	-244	★3
南東砦444	418	-284	★4
南東砦445	415	-329	★4
南東砦446	415	-378	★4
南東砦447	418	-421	★2
南東砦448	414	-465	★4
南東砦449	421	-503	★3
南東砦450	422	-551	★2
南東砦451	417	-591	★3
南東砦452	421	-640	★3
南東砦453	415	-683	★5
南東砦454	417	-722	★2
南東砦455	419	-768	★1
南東砦456	416	-815	★4
南東砦457	422	-858	★3
南東砦458	418	-905	★5
南東砦459	414	-946	★2
南東砦460	414	-993	★2
南東砦461	418	-1034	★4
南東砦462	416	-1078	★2
南東砦463	414	-1122	★1
南東砦464	416	-1162	★1
南東砦465	417	-1212	★2
南東砦466	416	-1255	★3
南東砦467	438	-44	★2
南東砦468	438	-87	★2
南東砦469	438	-129	★1
南東砦470	440	-172	★4
南東砦471	442	-219	★1
南東砦472	436	-263	★3
南東砦473	441	-305	★3
南東砦474	444	-353	★1
南東砦475	438	-395	★2
南東砦476	436	-439	★3
南東砦477	444	-485	★1
南東砦478	440	-532	★3
南東砦479	444	-575	★3
南東砦480	437	-616	★1
南東砦481	444	-660	★3
南東砦482	438	-703	★2
南東砦483	438	-752	★3
南東砦484	436	-790	★5
南東砦485	441	-840	★1
南東砦486	441	-880	★4
南東砦487	441	-926	★2
南東砦488	440	-969	★2
南東砦489	436	-1012	★4
南東砦490	442	-1054	★3
南東砦491	440	-1102	★3
南東砦492	443	-1144	★1
南東砦493	438	-1185	★1
南東砦494	437	-1236	★2
南東砦495	443	-1278	★2
南東砦496	460	-19	★3
南東砦497	463	-66	★1
南東砦498	462	-110	★4
南東砦499	461	-157	★2
南東砦500	461	-196	★5
南東砦501	462	-240	★2
南東砦502	463	-288	★3
南東砦503	466	-326	★2
南東砦504	466	-371	★5
南東砦505	466	-414	★1
南東砦506	460	-463	★2
南東砦507	466	-509	★1
南東砦508	461	-553	★2
南東砦509	459	-598	★4
南東砦510	459	-634	★1
南東砦511	461	-679	★3
南東砦512	460	-725	★2
南東砦513	466	-772	★1
南東砦514	464	-814	★1
南東砦515	462	-854	★4
南東砦516	461	-906	★1
南東砦517	462	-948	★3
南東砦518	459	-986	★2
南東砦519	464	-1036	★3
南東砦520	463	-1081	★2
南東砦521	464	-1121	★4
南東砦522	462	-1164	★2
南東砦523	466	-1207	★2
南東砦524	459	-1250	★5
南東砦525	485	-43	★1
南東砦526	485	-92	★1
南東砦527	484	-128	★1
南東砦528	480	-178	★3
南東砦529	482	-222	★3
南東砦530	480	-265	★4
南東砦531	485	-306	★5
南東砦532	483	-351	★5
南東砦533	487	-400	★3
南東砦534	481	-444	★2
南東砦535	486	-483	★2
南東砦536	485	-528	★3
南東砦537	481	-569	★3
南東砦538	482	-620	★5
南東砦539	485	-658	★4
南東砦540	486	-702	★1
南東砦541	484	-744	★2
南東砦542	481	-788	★2
南東砦543	488	-838	★3
南東砦544	481	-880	★3
南東砦545	487	-921	★2
南東砦546	482	-972	★1
南東砦547	485	-1013	★2
南東砦548	485	-1053	★3
南東砦549	485	-1103	★2
南東砦550	481	-1146	★5
南東砦551	483	-1188	★2
南東砦552	484	-1235	★1
南東砦553	483	-1276	★4
南東砦554	510	-25	★1
南東砦555	510	-68	★5
南東砦556	508	-109	★3
南東砦557	509	-151	★3
南東砦558	509	-201	★1
南東砦559	505	-242	★2
南東砦560	504	-287	★1
南東砦561	503	-331	★1
南東砦562	508	-378	★3
南東砦563	502	-422	★3
南東砦564	508	-458	★2
南東砦565	510	-686	★4
南東砦566	508	-726	★1
南東砦567	509	-772	★5
南東砦568	507	-816	★2
南東砦569	504	-856	★2
南東砦570	509	-900	★3
南東砦571	510	-945	★3
南東砦572	505	-987	★2
南東砦573	509	-1037	★4
南東砦574	503	-1077	★2
南東砦575	502	-1124	★3
南東砦576	507	-1166	★1
南東砦577	502	-1208	★4
南東砦578	507	-1257	★3
南東砦579	526	-46	★1
南東砦580	528	-88	★3
南東砦581	524	-136	★3
南東砦582	531	-177	★3
南東砦583	531	-216	★3
南東砦584	532	-265	★2
南東砦585	526	-305	★2
南東砦586	526	-352	★1
南東砦587	528	-394	★5
南東砦588	525	-441	★5
南東砦589	524	-484	★1
南東砦590	532	-662	★3
南東砦591	525	-701	★4
南東砦592	531	-747	★3
南東砦593	525	-788	★2
南東砦594	524	-832	★5
南東砦595	530	-883	★3
南東砦596	527	-920	★2
南東砦597	525	-970	★5
南東砦598	529	-1014	★2
南東砦599	526	-1058	★3
南東砦600	529	-1100	★1
南東砦601	525	-1140	★1
南東砦602	528	-1186	★4
南東砦603	524	-1234	★1
南東砦604	527	-1280	★1
南東砦605	554	-23	★1
南東砦606	546	-67	★1
南東砦607	548	-106	★4
南東砦608	553	-157	★2
南東砦609	547	-198	★1
南東砦610	554	-239	★2
南東砦611	552	-286	★2
南東砦612	554	-330	★5
南東砦613	552	-373	★1
南東砦614	551	-421	★4
南東砦615	551	-463	★5
南東砦616	548	-686	★2
南東砦617	552	-724	★2
南東砦618	549	-771	★1
南東砦619	554	-818	★3
南東砦620	550	-856	★3
南東砦621	546	-898	★1
南東砦622	551	-950	★3
南東砦623	547	-987	★1
南東砦624	549	-1030	★1
南東砦625	547	-1075	★4
南東砦626	553	-1122	★1
南東砦627	547	-1163	★3
南東砦628	548	-1212	★2
南東砦629	550	-1251	★3
南東砦630	574	-48	★2
南東砦631	569	-92	★2
南東砦632	570	-136	★4
南東砦633	570	-177	★1
南東砦634	569	-219	★3
南東砦635	571	-267	★2
南東砦636	573	-310	★4
南東砦637	576	-351	★3
南東砦638	574	-394	★5
